,Locality,Region,Type,latitude,longitude,price
194,Kandivali West,Mumbai,1 BHK 630 Sq-ft Flat/Apartment for Rent in Rock Enclave Hindusthan Naka,19.2112910443918,72.8311712628147,"25,000"
195,Kandivali West,Mumbai,1 BHK Flat 340 sqft,19.204246520996094,72.81983947753906,"11,000"
196,Kandivali West,Mumbai,2 BHK 825 Sq-ft Flat/Apartment for Rent in Sethia Kalpavruksh Heights Kandivali West,19.201858333333334,72.83409666666667,"24,000"
197,Mahavir Nagar,Mumbai,2 BHK 910 Sq-ft Flat/Apartment for Rent in Raj Arcade Mahavir Nagar,19.2128378,72.8435696,"38,000"
198,Mahavir Nagar,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Dynamic Panchsheel Heights Mahavir Nagar,19.21464537,72.83939094,"45,000"
199,Kandivali West,Mumbai,2 BHK 738 Sq-ft Flat/Apartment for Rent in Rodium Xpoint Kandivali West,19.207694,72.850623,"36,000"
200,Kandivali West,Mumbai,Studio Apartment 340 sqft,19.201980590820312,72.826171875,"13,000"
201,Kandivali West,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in RNA Regency Park Kandivali West,19.207669,72.833345,"29,000"
202,Kandivali West,Mumbai,1 BHK 600 Sq-ft Flat/Apartment for Rent in Veena Sargam Kandivali West,19.2148136,72.8397325,"28,000"
203,Kandivali West,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Rodium Xpoint Kandivali West,19.207694,72.850623,"36,000"
204,Mahavir Nagar,Mumbai,2 BHK 830 Sq-ft Flat/Apartment for Rent in Raj Vaibhav I Mahavir Nagar,19.2110232,72.8388947,"45,000"
205,Mahavir Nagar,Mumbai,3 BHK 1680 Sq-ft Flat/Apartment for Rent in Kesar Ashish Mahavir Nagar,19.21757792,72.83877933,"55,000"
206,Kandivali West,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Modi Park Kandivali West,19.2099437,72.8308692,"27,000"
207,Mahavir Nagar,Mumbai,2 BHK 1300 Sq-ft Flat/Apartment for Rent in Shiv Shrushti Mahavir Nagar,19.2172859547242,72.8400420418298,"42,000"
208,Charkop,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Sai Prem Apartment Charkop,19.2153242,72.81302,"18,000"
209,Ekta Nagar Charkop,Mumbai,Studio Apartment 340 sqft,19.20241355895996,72.8258285522461,"9,500"
210,Dahanukar Wadi,Mumbai,2 BHK Flat 1260 sqft,19.207895278930664,72.8329086303711,"38,000"
211,Charkop Gaon,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Rustomjee Meridian Charkop Village,19.20678417,72.81912281,"35,000"
212,Kandivali West,Mumbai,Studio Apartment 340 sqft,19.20273208618164,72.8252944946289,"10,500"
213,Charkop,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Supreme Willows Charkop,19.207556,72.8181647,"29,000"
214,Kandivali West,Mumbai,1 BHK 620 Sq-ft Flat/Apartment for Rent in Rock Avenue hindustan naka,19.210453,72.8306352,"23,000"
215,Mahatama Gandhi Road,Mumbai,2 BHK 1260 Sq-ft Flat/Apartment for Rent in RNA ROYALE PARK Mahatama Gandhi Road,19.20789513,72.83290576,"38,000"
216,Ekta Nagar Charkop,Mumbai,Studio Apartment 340 sqft,19.201431274414062,72.8258285522461,"11,000"
217,Kandivali West,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Raj Garden Kandivali West,19.2099437,72.8308692,"28,000"
218,Kandivali West,Mumbai,2 BHK 1260 Sq-ft Flat/Apartment for Rent in RNA ROYALE PARK m.g.road nr link road,19.20789513,72.83290576,"38,000"
219,Mahatama Gandhi Road,Mumbai,3 BHK Flat 1300 sqft,19.204679299776,72.8399765037362,"60,000"
220,Mahavir Nagar,Mumbai,3 BHK 2150 Sq-ft Flat/Apartment for Rent in Blue Empress Mahavir Nagar,19.21234201,72.84566196,"65,000"
221,Charkop,Mumbai,2 BHK 861 Sq-ft Flat/Apartment for Rent in Rustomjee Meridian Charkop,19.20678417,72.81912281,"35,000"
222,Ekta Nagar Charkop,Mumbai,Studio Apartment 325 sqft,19.204242706298828,72.81982421875,"9,500"
223,Kandivali West,Mumbai,1 BHK Flat 650 sqft,19.207046508789062,72.84585571289062,"28,000"
224,Kandivali West,Mumbai,1 BHK Flat 650 sqft,19.207046508789062,72.84585571289062,"28,000"
225,Kandivali West,Mumbai,1 BHK Flat 410 sqft,19.20058250427246,72.82678985595703,"14,500"
226,Kandivali West,Mumbai,1 BHK 675 Sq-ft Flat/Apartment for Rent in Blue Empire Complex mahavir nagar extension,19.2005,72.83041,"22,000"
227,Kandivali West,Mumbai,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Gemstar Symphony Apartment Kandivali West,19.20528394,72.83438154,"40,000"
228,Sector 8 Charkop ,Mumbai,3 BHK 1250 Sq-ft Flat/Apartment for Rent in Platinum Tower Charkop Sector 8,19.2189443,72.8227205,"34,000"
229,Charkop,Mumbai,2 BHK Flat 900 sqft,19.213621139526367,72.82295227050781,"25,000"
