ID,Apartment Type,Hub,Price in INR,Locality,Region,latitude,longitude
1804,2 BHK,Bandra,90000,Bandra West,Mumbai,19.055229,72.830829
1805,2 BHK,Bandra,93000,Bandra West,Mumbai,19.06617144,72.82590937
1806,2 BHK,Bandra,95000,Bandra West,Mumbai,19.05522919,72.83082581
1807,2 BHK,Bandra,95000,Bandra West,Mumbai,19.069946,72.826438
1808,2 BHK,Bandra,98000,Bandra West,Mumbai,19.05522919,72.83082581
1809,3 BHK,Bandra,110000,Gandhi Nagar,Mumbai,19.05929611,72.85000345
1810,3 BHK,Bandra,140000,Gandhi Nagar,Mumbai,19.05596396,72.84937588
1811,3 BHK,Bandra,190000,Gandhi Nagar,Mumbai,19.05596396,72.84937588
1812,3 BHK,Bandra,240000,Gandhi Nagar,Mumbai,19.05650962,72.85115969
1813,3 BHK,Bandra,250000,Gandhi Nagar,Mumbai,19.05650962,72.85115969
1814,1 BHK,Bandra,41000,Gandhi Nagar,Mumbai,18.998124,72.822924
1815,1 BHK,Bandra,50000,Holy Family Hospital,Mumbai,19.049014,72.8322315
1816,2 BHK,Bandra,63000,Holy Family Hospital,Mumbai,19.11931038,72.86458588
1817,3 BHK,Bandra,120000,Kala Nagar,Mumbai,19.05929611,72.85000345
1818,3 BHK,Bandra,140000,Kala Nagar,Mumbai,19.05929611,72.85000345
1819,3 BHK,Bandra,200000,Kala Nagar,Mumbai,19.05650962,72.85115969
1820,3 BHK,Bandra,240000,Kala Nagar,Mumbai,19.05749,72.850961
1821,4 BHK,Bandra,440000,Kala Nagar,Mumbai,19.05749,72.850961
1822,2 BHK,Bandra,60000,Kala Nagar,Mumbai,19.056809,72.850753
1823,2 BHK,Bandra,70000,Kala Nagar,Mumbai,19.07047,72.8494933
1824,1 BHK,Bandra,20000,Kalina University,Mumbai,19.07026,72.85732
1825,1 BHK,Bandra,35000,Kalina University,Mumbai,19.07025909,72.85732269
1826,1 BHK,Bandra,35000,Kalina University,Mumbai,19.07025909,72.85732269
1827,2 BHK,Bandra,45000,Kalina University,Mumbai,19.07025909,72.85732269
1828,2 BHK,Bandra,50000,Kalina University,Mumbai,19.07025909,72.85732269
1829,2 BHK,Bandra,55000,Kalina University,Mumbai,19.07025909,72.85732269
1830,2 BHK,Bandra,55000,Kalina University,Mumbai,19.07026,72.85732
1831,3 BHK,Bandra,60100,Kalina University,Mumbai,19.07026,72.85732
1832,3 BHK,Bandra,79000,Kalina University,Mumbai,19.07026,72.85732
1833,2 BHK,Bandra,85000,Kalina University,Mumbai,19.07025909,72.85732269
1834,2 BHK,Bandra,48000,Kherwadi,Mumbai,19.05861092,72.84430695
1835,2 BHK,Bandra,58000,Kherwadi,Mumbai,19.0557949,72.8463546
1836,3 BHK,Bandra,80000,Kherwadi,Mumbai,19.0576599,72.84696962
1837,3 BHK,Bandra,160000,MIG Colony,Mumbai,19.058153,72.8500371
1838,3 BHK,Bandra,170000,MIG Colony,Mumbai,19.05669212,72.85178375
1839,4 BHK,Bandra,180000,MIG Colony,Mumbai,19.05749,72.850961
1840,4 BHK,Bandra,240000,MIG Colony,Mumbai,19.05929611,72.85000345
1841,4 BHK,Bandra,400000,MIG Colony,Mumbai,19.05749,72.850961
1842,2 BHK,Bandra,95000,MIG Colony,Mumbai,19.05773,72.85062
1843,2 BHK,Bandra,95000,MIG Colony,Mumbai,19.05773,72.85062
1844,2 BHK,Bandra,110000,Mount Mary,Mumbai,19.04625,72.82381
1845,3 BHK,Bandra,150000,Mount Mary,Mumbai,19.0482628,72.8204955
1846,3 BHK,Bandra,180000,Mount Mary,Mumbai,19.0505035,72.8230075
1847,2 BHK,Bandra,200000,Mount Mary,Mumbai,19.0497531,72.8200374
1848,4 BHK,Bandra,200000,Mount Mary,Mumbai,19.05522919,72.83082581
1849,3 BHK,Bandra,380000,Mount Mary,Mumbai,19.04624939,72.82380676
1850,1 BHK,Bandra,42000,Mount Mary,Mumbai,19.04892731,72.82587433
1851,1 BHK,Bandra,50000,Mount Mary,Mumbai,19.04904556,72.82567596
1852,1 BHK,Bandra,55000,Mount Mary,Mumbai,19.01774597,72.83359528
1853,4 BHK,Bandra,600000,Mount Mary,Mumbai,19.04882659,72.82284622
1854,1 BHK,Bandra,65000,Mount Mary,Mumbai,19.04894257,72.82591248
1855,1 BHK,Bandra,65000,Mount Mary,Mumbai,19.04821587,72.82513428
1856,2 BHK,Bandra,75000,Mount Mary,Mumbai,19.04811478,72.82501221
1857,2 BHK,Bandra,80000,Mount Mary,Mumbai,19.04625,72.82381
1858,2 BHK,Bandra,80000,Mount Mary,Mumbai,19.04625,72.82381
1859,2 BHK,Bandra,80000,Mount Mary,Mumbai,19.04625,72.82381
1860,1 BHK,Bandra,90000,Mount Mary,Mumbai,19.04625,72.82381
1861,1 BHK,Bandra,13500,Naupada - Bandra East,Mumbai,19.05718231,72.84077454
1862,1 BHK,Bandra,16000,Naupada - Bandra East,Mumbai,19.057183,72.840776
1863,2 BHK,Bandra,110000,Pali Hill,Mumbai,19.06738,72.82572
1864,3 BHK,Bandra,130000,Pali Hill,Mumbai,19.06738,72.82572
1865,3 BHK,Bandra,170000,Pali Hill,Mumbai,19.06738,72.82572
1866,3 BHK,Bandra,210000,Pali Hill,Mumbai,19.06284123,72.82436034
1867,3 BHK,Bandra,230000,Pali Hill,Mumbai,19.06738091,72.82572174
1868,1 BHK,Bandra,26500,Pali Hill,Mumbai,19.06738,72.82572
1869,4 BHK,Bandra,350000,Pali Hill,Mumbai,19.06738091,72.82572174
1870,4 BHK,Bandra,350000,Pali Hill,Mumbai,19.0668497,72.8261928
1871,1 BHK,Bandra,42000,Pali Hill,Mumbai,19.06738,72.82572
1872,1 BHK,Bandra,45000,Pali Hill,Mumbai,19.06738,72.82572
1873,1 BHK,Bandra,47500,Pali Hill,Mumbai,19.06738091,72.82572174
1874,4 BHK,Bandra,500000,Pali Hill,Mumbai,19.06738,72.82572
1875,2 BHK,Bandra,55000,Pali Hill,Mumbai,19.06738,72.82572
1876,2 BHK,Bandra,60000,Pali Hill,Mumbai,19.0621989,72.8223184
1877,1 BHK,Bandra,69000,Pali Hill,Mumbai,19.06738,72.82572
1878,2 BHK,Bandra,70000,Pali Hill,Mumbai,19.06738,72.82572
1879,2 BHK,Bandra,75000,Pali Hill,Mumbai,19.0670014,72.8243131
1880,2 BHK,Bandra,75000,Pali Hill,Mumbai,19.0608988,72.8263784
1881,2 BHK,Bandra,75000,Pali Hill,Mumbai,19.06738,72.82572
1882,2 BHK,Bandra,80000,Pali Hill,Mumbai,19.05145044,72.82373707
1883,2 BHK,Bandra,80000,Pali Hill,Mumbai,19.06738,72.82572
1884,2 BHK,Bandra,88000,Pali Hill,Mumbai,19.06738,72.82572
1885,2 BHK,Bandra,92000,Pali Hill,Mumbai,19.06738,72.82572
1886,2 BHK,Bandra,95000,Pali Hill,Mumbai,19.06738,72.82572
1887,2 BHK,Bandra,150000,Pali Naka,Mumbai,19.0610199,72.83132172
1888,2 BHK,Bandra,94000,Pali Naka,Mumbai,19.06102,72.83132
1889,3 BHK,Bandra,150000,Shirley,Mumbai,19.06525,72.82387
1890,1 BHK,Bandra,45000,Shirley,Mumbai,19.06566238,72.82426453
1891,3 BHK,Bandra,160000,Teachers Colony,Mumbai,19.07022,72.84804
1892,2 BHK,Bandra,70000,Teachers Colony,Mumbai,19.07047,72.8494933
1893,3 BHK,Bandra,80000,Teachers Colony,Mumbai,19.07047,72.8494933
1894,2 BHK,Bandra,110000,Turner Road,Mumbai,19.05931091,72.83467102
1895,3 BHK,Bandra,110000,Turner Road,Mumbai,19.05931,72.83467
1896,2 BHK,Bandra,95000,Turner Road,Mumbai,19.05931,72.83467
1897,3 BHK,Bandra,140000,Waterfield Road,Mumbai,19.05968,72.83422
1898,3 BHK,Bandra,170000,Waterfield Road,Mumbai,19.05968,72.83422
1899,1 BHK,Borivali,20000,Abhinav Nagar,Mumbai,19.23165,72.86971
1900,2 BHK,Borivali,22000,Abhinav Nagar,Mumbai,19.23356819,72.87091065
1901,3 BHK,Borivali,35000,Abhinav Nagar,Mumbai,19.23165,72.86971
1902,2 BHK,Borivali,42000,Ambedkar Nagar,Mumbai,19.134493,72.928885
1903,2 BHK,Borivali,43000,Ambedkar Nagar,Mumbai,19.134493,72.928885
1904,2 BHK,Borivali,45000,Ambedkar Nagar,Mumbai,19.135772,72.929714
1905,3 BHK,Borivali,50000,Ambedkar Nagar,Mumbai,19.135772,72.929714
1906,1 BHK,Borivali,25000,Borivali,Mumbai,19.27297783,72.86207581
1907,1 BHK,Borivali,25000,Borivali,Mumbai,19.23177,72.82813
1908,2 BHK,Borivali,30000,Borivali,Mumbai,19.23177,72.82813
1909,2 BHK,Borivali,32000,Borivali,Mumbai,19.2158013,72.86586926
1910,2 BHK,Borivali,35000,Borivali,Mumbai,19.25257111,72.85123444
1911,2 BHK,Borivali,40000,Borivali,Mumbai,19.216866,72.86649054
1912,2 BHK,Borivali,40500,Borivali,Mumbai,19.216866,72.86649054
1913,3 BHK,Borivali,45000,Borivali,Mumbai,19.21905327,72.86412048
1914,3 BHK,Borivali,45500,Borivali,Mumbai,19.21917343,72.86431885
1915,1 BHK,Borivali,13000,Borivali East,Mumbai,19.22733116,72.86373138
1916,1 BHK,Borivali,14000,Borivali East,Mumbai,19.24198094,72.86463131
1917,1 BHK,Borivali,15000,Borivali East,Mumbai,19.2273315,72.8637286
1918,1 BHK,Borivali,15000,Borivali East,Mumbai,19.23825264,72.86437988
1919,Studio,Borivali,16000,Borivali East,Mumbai,19.21739013,72.870495
1920,1 BHK,Borivali,16000,Borivali East,Mumbai,19.21982667,72.861285
